Source	Target
Deep learning	Unsupervised learning
Deep learning	Vanishing gradient problem
Deep learning	Yann LeCun
Tom M. Mitchell	Artificial intelligence
Tom M. Mitchell	Machine learning
Google Drive	Gmail
Google Drive	Google
Google Drive	Google Photos
Google Drive	Machine learning
Google Drive	Optical character recognition
Theano (software)	Machine learning
Twitch.tv	Amazon (company)
Twitch.tv	Apple Inc.
Twitch.tv	Google
Twitch.tv	Machine learning
Nest Labs	Apple Inc.
Nest Labs	Google
Nest Labs	Google Home
Nest Labs	Internet of things
Nest Labs	Machine learning
Google Play	Apple Inc.
Google Play	Google
Google Play	Google Play Books
Google Play	Google Play Newsstand
History of gay men in the United States	Media monitoring
History of gay men in the United States	Synonym
Algorithms	Algorithm
EdgeRank	Algorithm
EdgeRank	Facebook
EdgeRank	Machine learning
General Data Protection Regulation	Algorithm
General Data Protection Regulation	Data portability
General Data Protection Regulation	Right to explanation
Google APIs	Google
Google APIs	Machine learning
IBM	Analytics
IBM	Apple Inc.
IBM	Artificial intelligence
IBM	Automated teller machine
IBM	Data
IBM	Facebook
IBM	Machine learning
IBM	Unstructured data
Convolutional neural network	AlphaGo
Convolutional neural network	Artificial neural network
Convolutional neural network	Computer Go
Convolutional neural network	Database
Convolutional neural network	Deeplearning4j
Convolutional neural network	Deep learning
Convolutional neural network	Feedforward neural network
Convolutional neural network	Machine learning
Convolutional neural network	Reinforcement learning
Convolutional neural network	TensorFlow
Convolutional neural network	Theano (software)
Convolutional neural network	Torch (machine learning)
Convolutional neural network	Yann LeCun
Vicarious (company)	Artificial general intelligence
Vicarious (company)	Artificial intelligence
Vicarious (company)	CAPTCHA
Vicarious (company)	Facebook
Vicarious (company)	Glossary of artificial intelligence
Vicarious (company)	Machine learning
Vicarious (company)	Mark Zuckerberg
Automation bias	Algorithmic bias
Automation bias	Google
Automation bias	List of cognitive biases
Google Cloud Platform	Data analysis
Google Cloud Platform	Google
Google Cloud Platform	Machine learning
Google Cloud Platform	TensorFlow
Torch (machine learning)	Automatic differentiation
Torch (machine learning)	Deep learning
Torch (machine learning)	Feedforward neural network
Torch (machine learning)	IBM
Torch (machine learning)	Machine learning
Future of Life Institute	Cambridge, Massachusetts
Future of Life Institute	Ethics of artificial intelligence
Future of Life Institute	Global catastrophic risk
Google Play Books	Google
Google Play Books	Google Home
Google Play Books	Google Play
Google Play Books	Machine learning
Google Play Books	Optical character recognition
Google Play Newsstand	Google
Google Play Newsstand	Google Play
Google Play Newsstand	Machine learning
Deeplearning4j	Artificial intelligence
Deeplearning4j	Deep learning
Deeplearning4j	Machine learning
Vanishing gradient problem	Artificial neural network
Vanishing gradient problem	Deep learning
Vanishing gradient problem	Feedforward neural network
Vanishing gradient problem	Machine learning
Vanishing gradient problem	Sepp Hochreiter
Vanishing gradient problem	Supervised learning
Vanishing gradient problem	Unsupervised learning
Google Photos	Apple Inc.
Google Photos	Facebook
Google Photos	Google
Google Photos	Machine learning
Digital twin	Artificial intelligence
Digital twin	Internet of things
Digital twin	Machine learning
TensorFlow	Artificial neural network
TensorFlow	Deep learning
TensorFlow	Geoffrey Hinton
TensorFlow	Google Cloud Platform
TensorFlow	Google
TensorFlow	Machine learning
TensorFlow	Supervised learning
AlphaGo	Artificial general intelligence
AlphaGo	Artificial intelligence
AlphaGo	Artificial neural network
AlphaGo	Computer Go
AlphaGo	Deep learning
AlphaGo	Facebook
AlphaGo	Glossary of artificial intelligence
AlphaGo	Machine learning
AlphaGo	Reinforcement learning
Seppo Linnainmaa	Automatic differentiation
Seppo Linnainmaa	Machine learning
Glossary of artificial intelligence	Algorithm
Glossary of artificial intelligence	AlphaGo
Glossary of artificial intelligence	Artificial intelligence
Glossary of artificial intelligence	Artificial neural network
Glossary of artificial intelligence	Big data
Glossary of artificial intelligence	Case-based reasoning
Glossary of artificial intelligence	Cognitive architecture
Glossary of artificial intelligence	Cognitive science
Glossary of artificial intelligence	Computational learning theory
Glossary of artificial intelligence	Computer science
Glossary of artificial intelligence	Control theory
Glossary of artificial intelligence	Convolutional neural network
Glossary of artificial intelligence	Data mining
Glossary of artificial intelligence	Deep learning
Glossary of artificial intelligence	Ethics of artificial intelligence
Glossary of artificial intelligence	Fuzzy logic
Glossary of artificial intelligence	Intelligent agent
Glossary of artificial intelligence	Intelligent control
Glossary of artificial intelligence	Logic programming
Glossary of artificial intelligence	Machine learning
Glossary of artificial intelligence	Markov decision process
Glossary of artificial intelligence	Reinforcement learning
Glossary of artificial intelligence	Soft computing
Glossary of artificial intelligence	Statistical classification
Glossary of artificial intelligence	Supervised learning
Glossary of artificial intelligence	Synthetic intelligence
Glossary of artificial intelligence	TensorFlow
Glossary of artificial intelligence	Theoretical computer science
Glossary of artificial intelligence	Turing test
Glossary of artificial intelligence	Unsupervised learning
Glossary of artificial intelligence	Weak AI
Google Home	Google Allo
Google Home	Google Calendar
Google Home	Google
Google Home	Google Photos
Google Home	Machine learning
Google Home	Nest Labs
Google Allo	Artificial intelligence
Google Allo	Gmail
Google Allo	Google
Google Allo	Machine learning
Google Allo	Siri
Self-organization in cybernetics	Cybernetics
Self-organization in cybernetics	Learning
Self-organization in cybernetics	Machine learning
Self-organization in cybernetics	Self-organization
Right to explanation	Algorithm
Right to explanation	Artificial intelligence
Right to explanation	General Data Protection Regulation
Right to explanation	Machine learning
Algorithmic bias	Algorithm characterizations
Algorithmic bias	Algorithms
Algorithmic bias	Amazon (company)
Algorithmic bias	Artificial intelligence
Algorithmic bias	Automated teller machine
Algorithmic bias	Bias
Algorithmic bias	Bing (search engine)
Algorithmic bias	Cambridge, Massachusetts
Algorithmic bias	Clay Shirky
Algorithmic bias	Complex system
Algorithmic bias	Credit score
Algorithmic bias	Cybernetics
Algorithmic bias	Database
Algorithmic bias	Data
Algorithmic bias	Device fingerprint
Algorithmic bias	Facebook
Algorithmic bias	General Data Protection Regulation
Algorithmic bias	Google
Algorithmic bias	Google Play
Algorithmic bias	Ground truth
Algorithmic bias	Hierarchy
Algorithmic bias	History of gay men in the United States
Algorithmic bias	Internet of things
Algorithmic bias	Joseph Weizenbaum
Algorithmic bias	LinkedIn
Algorithmic bias	Machine learning
Algorithmic bias	Random number generation
Algorithmic bias	Right to an explanation
Algorithmic bias	Risk assessment
Algorithmic bias	Social science
Algorithmic bias	Turnitin
Algorithmic bias	Ubiquitous computing
Algorithmic bias	Web search engine
Right to an explanation	Right to explanation
