Source	Target
Convex Computer	Cray-1
Convex Computer	Hewlett-Packard
Convex Computer	Parallel computing
Convex Computer	Supercomputer
Convex Computer	Vector processor
Computing platform	Apple Inc.
Computing platform	ARM architecture
Computing platform	Computer architecture
Computing platform	Computer hardware
Computing platform	Facebook
Computing platform	Firefox OS
Computing platform	FreeBSD
Computing platform	IBM
Computing platform	IPad
Computing platform	JavaFX
Computing platform	Java (software platform)
Computing platform	Linux
Computing platform	Mainframe computer
Computing platform	Microcomputer
Computing platform	Microsoft Office
Computing platform	Microsoft Windows
Computing platform	NetBSD
Computing platform	Nintendo
Computing platform	Operating system
Computing platform	Oracle Database
Computing platform	Software
Computing platform	Solaris (operating system)
Computing platform	Supercomputer
Computing platform	Virtualization
Computing platform	X86
Thinking Machines Corporation	C (programming language)
Thinking Machines Corporation	Cray
Thinking Machines Corporation	Data mining
Thinking Machines Corporation	IBM
Thinking Machines Corporation	Massachusetts
Thinking Machines Corporation	National Security Agency
Thinking Machines Corporation	Oracle Corporation
Thinking Machines Corporation	Parallel computing
Thinking Machines Corporation	SIMD
Thinking Machines Corporation	Sun Microsystems
Thinking Machines Corporation	Supercomputer
FLOPS	Blue Gene
FLOPS	Central processing unit
FLOPS	Computing
FLOPS	Cray
FLOPS	Folding@home
FLOPS	Graphics processing unit
FLOPS	Grid computing
FLOPS	IBM
FLOPS	IBM Roadrunner
FLOPS	Instructions per second
FLOPS	Intel Core
FLOPS	Intel
FLOPS	Internet
FLOPS	Microprocessor
FLOPS	Moore's law
FLOPS	NEC
FLOPS	Nvidia
FLOPS	Oak Ridge National Laboratory
FLOPS	Pentium Pro
FLOPS	Personal computer
FLOPS	PlayStation 3
FLOPS	PlayStation 4
FLOPS	Sempron
FLOPS	Skylake (microarchitecture)
FLOPS	Sun Microsystems
FLOPS	Sunway TaihuLight
FLOPS	Supercomputer
FLOPS	TOP500
FLOPS	Vector processor
List of IBM products	Artificial intelligence
List of IBM products	China
List of IBM products	Hard disk drive
List of IBM products	IBM 3090
List of IBM products	IBM POWER microprocessors
List of IBM products	Integrated circuit
List of IBM products	Microprocessor
List of IBM products	RS/6000
List of IBM products	Supercomputer
List of IBM products	ThinkCentre
List of IBM products	United States Department of Energy
List of environmental issues	Basel Convention
List of environmental issues	Efficient energy use
List of environmental issues	Electronic waste
List of environmental issues	Energy conservation
List of environmental issues	Global warming
List of environmental issues	Index of environmental articles
List of environmental issues	Landfill
List of environmental issues	Light pollution
List of environmental issues	Soil contamination
List of environmental issues	Waste
Panasonic	Electronics
Panasonic	Energy Star
Panasonic	Television
Panasonic	Toshiba
National Science Foundation Network	Carnegie Mellon University
National Science Foundation Network	Cornell University
National Science Foundation Network	IBM
National Science Foundation Network	Internet
National Science Foundation Network	Supercomputer
National Science Foundation Network	University of Michigan
System on a chip	ARM architecture
System on a chip	Computer
System on a chip	Computer hardware
System on a chip	Electronics
System on a chip	Flash memory
System on a chip	Graphics processing unit
System on a chip	Integrated circuit
System on a chip	Microcomputer
System on a chip	Microprocessor
System on a chip	Mobile computing
System on a chip	Power management
System on a chip	USB
Dell	Acer Inc.
Dell	Advanced Micro Devices
Dell	Alienware
Dell	Apple Inc.
Dell	AST Research
Dell	Asus
Dell	ATX
Dell	AVADirect
Dell	Broadcom
Dell	Compaq
Dell	Dell Dimension
Dell	Dell monitors
Dell	Dell OptiPlex
Dell	Dell PowerEdge
Dell	Desktop computer
Dell	Electronic Data Systems
Dell	Falcon Northwest
Dell	Fujitsu
Dell	Gateway, Inc.
Dell	Hewlett-Packard
Dell	IBM
Dell	Intel
Dell	IPad
Dell	Laptop
Dell	Lenovo
Dell	Linux
Dell	List of computer system manufacturers
Dell	Market share of personal computer vendors
Dell	Mark Hurd
Dell	Microsoft
Dell	Motherboard
Dell	Network-attached storage
Dell	Network switch
Dell	Ottawa
Dell	Packard Bell
Dell	Panasonic
Dell	PC power management
Dell	Personal computer
Dell	Personal digital assistant
Dell	Printer (computing)
Dell	Recycling
Dell	Server (computing)
Dell	Software
Dell	Tablet computer
Dell	Thin client
Dell	Toshiba
Dell	Wang Laboratories
Dell	Windows 8
Dell	Windows Vista
Dell	World Environment Day
Remote control	Apple Inc.
Remote control	Bluetooth
Remote control	Consumer electronics
Remote control	Electronics
Remote control	Kinect
Remote control	Mobile app
Remote control	Personal computer
Remote control	PlayStation 3
Remote control	Standby power
Remote control	Television
Remote control	Toshiba
Remote control	Wii
Remote control	Wireless
Livermore, California	Fremont, California
Livermore, California	Supercomputer
Livermore, California	United States Census Bureau
Livermore, California	United States Department of Energy
Video card	2010s
Video card	64-bit computing
Video card	Accelerated Graphics Port
Video card	Advanced Micro Devices
Video card	AMD FireStream
Video card	ATI Technologies
Video card	Big data
Video card	BIOS
Video card	Cathode ray tube
Video card	Computer data storage
Video card	DisplayPort
Video card	Docking station
Video card	General-purpose computing on graphics processing units
Video card	Graphics processing unit
Video card	IBM
Video card	List of computer hardware manufacturers
Video card	Low-voltage differential signaling
Video card	Motherboard
Video card	Nvidia
Video card	PCI Express
Video card	PlayStation 4
Video card	Power supply
Video card	Printed circuit board
Video card	Random-access memory
Video card	Silicon Graphics
Video card	Sun Microsystems
Video card	Television
Video card	USB
Video card	Xbox One
Blue Gene	Booting
Blue Gene	C (programming language)
Blue Gene	CPU cache
Blue Gene	FLOPS
Blue Gene	Germany
Blue Gene	Green500
Blue Gene	High-performance computing
Blue Gene	IBM
Blue Gene	IBM Roadrunner
Blue Gene	Linux
Blue Gene	Message Passing Interface
Blue Gene	Moore's law
Blue Gene	Operating system
Blue Gene	Performance per watt
Blue Gene	SIMD
Blue Gene	Terabyte
Blue Gene	TOP500
Blue Gene	Traversed edges per second
Megaflops	FLOPS
IWarp	Carnegie Mellon University
IWarp	Intel
IWarp	Microprocessor
IWarp	Parallel computing
IWarp	Supercomputer
HyperTransport	Accelerated Graphics Port
HyperTransport	Advanced Configuration and Power Interface
HyperTransport	Advanced Micro Devices
HyperTransport	Apple Inc.
HyperTransport	Athlon 64
HyperTransport	Athlon 64 X2
HyperTransport	ATI Technologies
HyperTransport	Broadcom
HyperTransport	Bulldozer (microarchitecture)
HyperTransport	Central processing unit
HyperTransport	Germany
HyperTransport	Hewlett-Packard
HyperTransport	IBM
HyperTransport	Intel Core
HyperTransport	Intel
HyperTransport	Low-voltage differential signaling
HyperTransport	MIPS architecture
HyperTransport	Motherboard
HyperTransport	Network switch
HyperTransport	Nvidia
HyperTransport	PCI Express
HyperTransport	Pentium 4
HyperTransport	Phenom II
HyperTransport	Power Mac G5
HyperTransport	Power management
HyperTransport	Sempron
HyperTransport	Solid-state drive
HyperTransport	Southbridge (computing)
HyperTransport	Transmeta
HyperTransport	VIA Technologies
InfiniBand	Compaq
InfiniBand	Computer cluster
InfiniBand	Dell
InfiniBand	FreeBSD
InfiniBand	Hewlett-Packard
InfiniBand	High-performance computing
InfiniBand	IBM
InfiniBand	Intel
InfiniBand	Interconnect bottleneck
InfiniBand	Linux
InfiniBand	Microsoft
InfiniBand	Microsoft Windows
InfiniBand	Network switch
InfiniBand	Optical communication
InfiniBand	Optical fiber cable
InfiniBand	Optical interconnect
InfiniBand	Oracle Corporation
InfiniBand	Parallel optical interface
InfiniBand	PCI Express
InfiniBand	Red Hat Enterprise Linux
InfiniBand	Scalability
InfiniBand	Solaris (operating system)
InfiniBand	Sun Microsystems
InfiniBand	Supercomputer
PCI Express	Accelerated Graphics Port
PCI Express	Active State Power Management
PCI Express	Apple Inc.
PCI Express	Asus
PCI Express	BIOS
PCI Express	Computer cluster
PCI Express	Computer
PCI Express	Conventional PCI
PCI Express	Dell
PCI Express	DisplayPort
PCI Express	Flash memory
PCI Express	Gigabyte Technology
PCI Express	Graphics processing unit
PCI Express	Hewlett-Packard
PCI Express	HyperTransport
PCI Express	IBM
PCI Express	InfiniBand
PCI Express	Intel
PCI Express	Laptop
PCI Express	List of Intel chipsets
PCI Express	Low-voltage differential signaling
PCI Express	MacBook Air
PCI Express	Nvidia
PCI Express	Personal computer
PCI Express	Printed circuit board
PCI Express	Russia
PCI Express	Solid-state drive
PCI Express	Standby power
PCI Express	Thunderbolt (interface)
PCI Express	USB-C
PCI Express	USB
Gallium arsenide	CMOS
Gallium arsenide	Convex Computer
Gallium arsenide	Integrated circuit
Gallium arsenide	Light-emitting diode
Gallium arsenide	Microprocessor
Gallium arsenide	Mobile phone
Gallium arsenide	Supercomputer
Algorithmic efficiency	Algorithm
Algorithmic efficiency	Benchmark (computing)
Algorithmic efficiency	CPU cache
Algorithmic efficiency	Green computing
Algorithmic efficiency	IBM
Algorithmic efficiency	Laptop
Algorithmic efficiency	Mainframe computer
Algorithmic efficiency	Moore's law
Algorithmic efficiency	Parallel computing
Algorithmic efficiency	Profiling (computer programming)
Algorithmic efficiency	Supercomputer
Algorithmic efficiency	Vector processor
Parallel computing	Algorithm
Parallel computing	AMD FireStream
Parallel computing	Apple Inc.
Parallel computing	Blue Gene
Parallel computing	Carnegie Mellon University
Parallel computing	Central processing unit
Parallel computing	Computer architecture
Parallel computing	Computer cluster
Parallel computing	Computer data storage
Parallel computing	Computer graphics
Parallel computing	Computing
Parallel computing	C (programming language)
Parallel computing	CPU cache
Parallel computing	CPU socket
Parallel computing	Cray-1
Parallel computing	Cray
Parallel computing	Embarrassingly parallel
Parallel computing	Flynn's taxonomy
Parallel computing	Folding@home
Parallel computing	Graphics processing unit
Parallel computing	Grid computing
Parallel computing	HyperTransport
Parallel computing	IBM
Parallel computing	InfiniBand
Parallel computing	Intel
Parallel computing	Internet
Parallel computing	Message Passing Interface
Parallel computing	Moore's law
Parallel computing	Multi-core processor
Parallel computing	Non-uniform memory access
Parallel computing	Nvidia
Parallel computing	OpenMP
Parallel computing	Pentium 4
Parallel computing	PlayStation 3
Parallel computing	Supercomputer
Parallel computing	Time-sharing
Parallel computing	TOP500
Parallel computing	Vector processor
Parallel computing	X86-64
64-bit computing	Advanced Micro Devices
64-bit computing	Apple Inc.
64-bit computing	ARM architecture
64-bit computing	Athlon 64
64-bit computing	Central processing unit
64-bit computing	Computer architecture
64-bit computing	Control Data Corporation
64-bit computing	C (programming language)
64-bit computing	Cray-1
64-bit computing	Cray
64-bit computing	Digital video
64-bit computing	FreeBSD
64-bit computing	Fujitsu
64-bit computing	Hewlett-Packard
64-bit computing	High-performance computing
64-bit computing	IBM
64-bit computing	IBM POWER microprocessors
64-bit computing	Instruction set architecture
64-bit computing	Intel Atom
64-bit computing	Intel Core
64-bit computing	Intel
64-bit computing	International Computers Limited
64-bit computing	Itanium
64-bit computing	Linux distribution
64-bit computing	Linux
64-bit computing	Mainframe computer
64-bit computing	Microprocessor
64-bit computing	Microsoft Windows
64-bit computing	MIPS architecture
64-bit computing	NEC
64-bit computing	Nintendo
64-bit computing	Operating system
64-bit computing	Oracle Corporation
64-bit computing	Pentium 4
64-bit computing	Pentium Pro
64-bit computing	Personal computer
64-bit computing	Phenom II
64-bit computing	PlayStation 3
64-bit computing	Processor register
64-bit computing	Random-access memory
64-bit computing	Sempron
64-bit computing	Server (computing)
64-bit computing	Silicon Graphics
64-bit computing	SIMD
64-bit computing	Software
64-bit computing	Solaris (operating system)
64-bit computing	Sun Microsystems
64-bit computing	Supercomputer
64-bit computing	System on a chip
64-bit computing	Tablet computer
64-bit computing	VIA Technologies
64-bit computing	Windows Server 2003
64-bit computing	Windows Vista
64-bit computing	Workstation
64-bit computing	X86-64
64-bit computing	X86
Heat exchanger	Energy conservation
Low-voltage differential signaling	Computer
Low-voltage differential signaling	Digital video
Low-voltage differential signaling	DisplayPort
Low-voltage differential signaling	Graphics processing unit
Low-voltage differential signaling	HyperTransport
Low-voltage differential signaling	PCI Express
Low-voltage differential signaling	Supercomputer
Low-voltage differential signaling	Workstation
System administrator	Application service management
System administrator	CompTIA
System administrator	Computer engineering
System administrator	Computer hardware
System administrator	Information technology
System administrator	Internet
System administrator	Microsoft
System administrator	Network switch
System administrator	Operating system
System administrator	Programming language
System administrator	Server (computing)
Optical communication	Boston University
Optical communication	Cornell University
Optical communication	Electronics
Optical communication	Frequency modulation
Optical communication	Interconnect bottleneck
Optical communication	Light-emitting diode
Optical communication	Optical interconnect
Optical communication	Parallel optical interface
Pentium 4	Accelerated Graphics Port
Pentium 4	Athlon 64
Pentium 4	Benchmark (computing)
Pentium 4	Central processing unit
Pentium 4	Desktop computer
Pentium 4	Intel Core 2
Pentium 4	Intel
Pentium 4	Laptop
Pentium 4	Pentium III
Pentium 4	Server (computing)
Pentium 4	SpeedStep
Pentium 4	Workstation
Pentium 4	X86-64
Pentium 4	X86
Pentium III	BIOS
Pentium III	CPU cache
Pentium III	Desktop computer
Pentium III	Intel
Pentium III	Microprocessor
Pentium III	Microsoft
Pentium III	Pentium 4
Pentium III	X86
Pentium Pro	BIOS
Pentium Pro	Intel Core
Pentium Pro	Intel
Pentium Pro	Linux
Pentium Pro	Microprocessor
Pentium Pro	Operating system
Pentium Pro	Pentium III
Pentium Pro	Supercomputer
Pentium Pro	X86
Business intelligence	Analytics
Business intelligence	Big data
Business intelligence	Business process management
Business intelligence	Data mining
Business intelligence	Data warehouse
Business intelligence	Green computing
Business intelligence	IBM
Business intelligence	Metadata
Business intelligence	Social networking service
Business intelligence	Unstructured data
Siemens	Associated Press
Siemens	Computer
Siemens	Fujitsu Siemens Computers
Siemens	IBM
Siemens	Personal computer
Siemens	Toshiba
Transmeta	Advanced Micro Devices
Transmeta	Blade server
Transmeta	Desktop computer
Transmeta	Fujitsu
Transmeta	HyperTransport
Transmeta	Intel Atom
Transmeta	Intel
Transmeta	Itanium
Transmeta	Laptop
Transmeta	Linux
Transmeta	List of Intel microprocessors
Transmeta	LongRun
Transmeta	Microprocessor
Transmeta	Microsoft
Transmeta	NEC
Transmeta	Nvidia
Transmeta	Pentium 4
Transmeta	Solaris (operating system)
Transmeta	Southbridge (computing)
Transmeta	Tablet computer
Transmeta	Toshiba
Transmeta	X86
Cold cathode	Cathode ray tube
Cold cathode	Compact fluorescent lamp
Cold cathode	Computer
Cold cathode	Integrated circuit
Cold cathode	Pseudospark switch
Laboratory	Chemistry
Laboratory	Computer
Laboratory	Refrigerator
Laboratory	Supercomputer
Wang Laboratories	Cathode ray tube
Wang Laboratories	Compaq
Wang Laboratories	Computer hardware
Wang Laboratories	Desktop computer
Wang Laboratories	Hewlett-Packard
Wang Laboratories	IBM
Wang Laboratories	IBM POWER microprocessors
Wang Laboratories	Integrated circuit
Wang Laboratories	Microcomputer
Wang Laboratories	Microprocessor
Wang Laboratories	Motorola
Wang Laboratories	NEC
Wang Laboratories	Olivetti
Wang Laboratories	Operating system
Wang Laboratories	Overclocking
Wang Laboratories	Personal computer
Wang Laboratories	Power supply
Wang Laboratories	RS/6000
Wang Laboratories	Southbridge (computing)
Wang Laboratories	Sun Microsystems
Wang Laboratories	Toshiba
Overclocking	Accelerated Graphics Port
Overclocking	Advanced Micro Devices
Overclocking	Asus
Overclocking	Athlon 64
Overclocking	Benchmark (computing)
Overclocking	BIOS
Overclocking	Central processing unit
Overclocking	Computer cooling
Overclocking	Computer hardware
Overclocking	Decibel
Overclocking	Dynamic voltage scaling
Overclocking	Graphics processing unit
Overclocking	IBM
Overclocking	Intel
Overclocking	Internet
Overclocking	Microsoft Windows
Overclocking	Motherboard
Overclocking	Quiet PC
Overclocking	Random-access memory
Overclocking	Refrigerator
Overclocking	Software testing
Overclocking	Supercomputer
Overclocking	Underclocking
Overclocking	Undervolting
Overclocking	Video card
ATI Technologies	Advanced Micro Devices
ATI Technologies	AMD FireStream
ATI Technologies	Asus
ATI Technologies	Athlon 64
ATI Technologies	Broadcom
ATI Technologies	Graphics processing unit
ATI Technologies	IBM
ATI Technologies	Integrated circuit
ATI Technologies	Intel Core 2
ATI Technologies	Intel Core
ATI Technologies	Intel
ATI Technologies	Microsoft
ATI Technologies	Motherboard
ATI Technologies	Nintendo
ATI Technologies	Nvidia
ATI Technologies	PCI Express
ATI Technologies	Pentium 4
ATI Technologies	Power management
ATI Technologies	Printed circuit board
ATI Technologies	Tablet computer
ATI Technologies	Video card
ATI Technologies	Wii
Apollo Computer	Ford Motor Company
Apollo Computer	Hard drive
Apollo Computer	Hewlett-Packard
Apollo Computer	IBM
Apollo Computer	Microprocessor
Apollo Computer	Operating system
Apollo Computer	Sun Microsystems
Apollo Computer	Supercomputer
Apollo Computer	Workstation
Scalability	Algorithm
Scalability	Algorithmic efficiency
Scalability	Computer cluster
Scalability	Computer data storage
Scalability	Computer program
Scalability	Hypervisor
Scalability	InfiniBand
Scalability	Internet
Scalability	Microprocessor
Scalability	Network-attached storage
Scalability	Operating system
Scalability	Server (computing)
Scalability	Supercomputer
Wireless	Bluetooth
Wireless	Desktop computer
Wireless	Internet
Wireless	Laptop
Wireless	Mobile phone
Wireless	Optical communication
Wireless	Personal digital assistant
Wireless	Remote control
Wireless	Tablet computer
Wireless	Television
Lighting	Compact fluorescent lamp
Lighting	Energy conservation
Lighting	Light-emitting diode
Lighting	Light pollution
Lighting	Mercury (element)
Lighting	Restriction of Hazardous Substances Directive
Lighting	Street light
Lighting	Watt
Athlon 64	64-bit computing
Athlon 64	Advanced Micro Devices
Athlon 64	AMD Phenom
Athlon 64	Athlon 64 X2
Athlon 64	Central processing unit
Athlon 64	Cool'n'Quiet
Athlon 64	CPU cache
Athlon 64	Desktop computer
Athlon 64	FreeBSD
Athlon 64	HyperTransport
Athlon 64	Intel Core 2
Athlon 64	Intel Core
Athlon 64	Intel
Athlon 64	Laptop
Athlon 64	Linux
Athlon 64	Microprocessor
Athlon 64	Non-uniform memory access
Athlon 64	Operating system
Athlon 64	Pentium 4
Athlon 64	PowerNow!
Athlon 64	Sempron
Athlon 64	SpeedStep
Athlon 64	Windows XP
Athlon 64	X86-64
Athlon 64	X86
Consumer electronics	Apple Inc.
Consumer electronics	Bluetooth
Consumer electronics	Cathode ray tube
Consumer electronics	Computer
Consumer electronics	Desktop computer
Consumer electronics	Electronics
Consumer electronics	Electronic waste
Consumer electronics	Energy Saving Trust
Consumer electronics	Energy Star
Consumer electronics	Information technology
Consumer electronics	Integrated circuit
Consumer electronics	Landfill
Consumer electronics	Laptop
Consumer electronics	Lead
Consumer electronics	Mercury (element)
Consumer electronics	Mobile phone
Consumer electronics	Moore's law
Consumer electronics	Personal computer
Consumer electronics	Printer (computing)
Consumer electronics	Refrigerator
Consumer electronics	Software
Consumer electronics	Standby power
Consumer electronics	Television
Consumer electronics	United States Department of Energy
Laptop	AC adapter
Laptop	Acer Inc.
Laptop	Alienware
Laptop	Apple Inc.
Laptop	ARM architecture
Laptop	Asus
Laptop	ATX
Laptop	Battery (electricity)
Laptop	Bluetooth
Laptop	Cathode ray tube
Laptop	Central processing unit
Laptop	Desktop computer
Laptop	DisplayPort
Laptop	Docking station
Laptop	Flash memory
Laptop	Hard disk drive
Laptop	Hard disk drive performance characteristics
Laptop	Hard drive
Laptop	Information technology
Laptop	Intel Core
Laptop	Intel
Laptop	Internet
Laptop	Lenovo
Laptop	Light-emitting diode
Laptop	Linux
Laptop	MacBook Air
Laptop	Microsoft Windows
Laptop	Mobile computing
Laptop	Motherboard
Laptop	Network-attached storage
Laptop	Operating system
Laptop	Overclocking
Laptop	PCI Express
Laptop	Personal computer
Laptop	Personal digital assistant
Laptop	PowerNow!
Laptop	Power supply
Laptop	Random-access memory
Laptop	Solid-state drive
Laptop	SpeedStep
Laptop	Tablet computer
Laptop	Thunderbolt (interface)
Laptop	Ultrabook
Laptop	Uninterruptible power supply
Laptop	USB-C
Laptop	USB
Laptop	Watt
Laptop	Windows 10
Laptop	X86
Sybase	Business intelligence
Sybase	Data virtualization
Sybase	Linux
Sybase	Microsoft
Sybase	Microsoft Windows
Sybase	X86
CPU power dissipation	Advanced Configuration and Power Interface
CPU power dissipation	Advanced Micro Devices
CPU power dissipation	Average CPU power
CPU power dissipation	Central processing unit
CPU power dissipation	Computer
CPU power dissipation	Computer cooling
CPU power dissipation	Desktop computer
CPU power dissipation	Dynamic frequency scaling
CPU power dissipation	Dynamic voltage scaling
CPU power dissipation	Graphics processing unit
CPU power dissipation	Green computing
CPU power dissipation	Integrated circuit
CPU power dissipation	IT energy management
CPU power dissipation	Laptop
CPU power dissipation	Low-power electronics
CPU power dissipation	Mobile phone
CPU power dissipation	Moore's law
CPU power dissipation	Overclocking
CPU power dissipation	Performance per watt
CPU power dissipation	Personal computer
CPU power dissipation	Power management
CPU power dissipation	Power supply unit (computer)
CPU power dissipation	Underclocking
CPU power dissipation	Undervolting
CPU power dissipation	Video card
CPU power dissipation	Watt
CPU power dissipation	X86
VIA Technologies	Accelerated Graphics Port
VIA Technologies	Apollo VP3
VIA Technologies	Athlon 64
VIA Technologies	ATI Technologies
VIA Technologies	Central processing unit
VIA Technologies	Desktop Computer
VIA Technologies	Fremont, California
VIA Technologies	Integrated circuit
VIA Technologies	Intel
VIA Technologies	List of VIA chipsets
VIA Technologies	Microprocessor
VIA Technologies	Motherboard
VIA Technologies	Nvidia
VIA Technologies	Pentium 4
VIA Technologies	Pentium III
VIA Technologies	USB
VIA Technologies	X86-64
VIA Technologies	X86
Windows Server 2003	Computer cluster
Windows Server 2003	Group Policy
Windows Server 2003	High-performance computing
Windows Server 2003	Hypervisor
Windows Server 2003	Itanium
Windows Server 2003	Message Passing Interface
Windows Server 2003	Microsoft
Windows Server 2003	Microsoft Office
Windows Server 2003	Microsoft Servers
Windows Server 2003	Microsoft Windows
Windows Server 2003	Network-attached storage
Windows Server 2003	Operating system
Windows Server 2003	Server (computing)
Windows Server 2003	Software testing
Windows Server 2003	Supercomputer
Windows Server 2003	Windows 2000
Windows Server 2003	Windows 8
Windows Server 2003	Windows XP
Underclocking	Advanced Micro Devices
Underclocking	BIOS
Underclocking	Computer cooling
Underclocking	Cool'n'Quiet
Underclocking	CPU core voltage
Underclocking	CPU power dissipation
Underclocking	Dynamic frequency scaling
Underclocking	Graphics processing unit
Underclocking	Intel
Underclocking	Internet
Underclocking	Microsoft Windows
Underclocking	Overclocking
Underclocking	Performance per watt
Underclocking	PowerNow!
Underclocking	Quiet PC
Underclocking	RAM
Underclocking	SpeedStep
Underclocking	Undervolting
Non-renewable resource	2000s energy crisis
Non-renewable resource	Energy conservation
Non-renewable resource	Global warming
Non-renewable resource	Landfill
Non-renewable resource	Natural environment
Non-renewable resource	Oak Ridge National Laboratory
Non-renewable resource	Recycling
Non-renewable resource	Sustainability
Open Firmware	Advanced Configuration and Power Interface
Open Firmware	Apple Inc.
Open Firmware	ARM architecture
Open Firmware	BIOS
Open Firmware	Computer architecture
Open Firmware	IBM
Open Firmware	Intel
Open Firmware	Sun Microsystems
Open Firmware	Unified Extensible Firmware Interface
Open Firmware	X86
Landfill	Carbon dioxide
Landfill	Germany
Landfill	Natural environment
Landfill	Recycling
Landfill	Soil contamination
Landfill	United States Environmental Protection Agency
Landfill	Waste
Cray	Advanced Micro Devices
Cray	Blade server
Cray	CDC 6600
Cray	Central processing unit
Cray	CMOS
Cray	Control Data Corporation
Cray	Convex Computer
Cray	Cray-1
Cray	Gallium arsenide
Cray	Intel
Cray	LINPACK
Cray	Linux
Cray	Lustre (file system)
Cray	Mainframe computer
Cray	Microsoft
Cray	Oak Ridge National Laboratory
Cray	Red Hat Enterprise Linux
Cray	Silicon Graphics
Cray	Solaris (operating system)
Cray	Sun Microsystems
Cray	Supercomputer
Cray	Thinking Machines Corporation
Cray	TOP500
Cray	United States Department of Energy
Cray	Vector processor
Self-modifying code	Algorithm
Self-modifying code	Algorithmic efficiency
Self-modifying code	Booting
Self-modifying code	Burroughs large systems
Self-modifying code	C (programming language)
Self-modifying code	CPU cache
Self-modifying code	Operating system
Self-modifying code	Printed circuit board
Self-modifying code	Programming language
Power supply	AC adapter
Power supply	Battery (electricity)
Power supply	Consumer electronics
Power supply	Desktop computer
Power supply	Microprocessor
Power supply	Power factor
Power supply	Printed circuit board
Power supply	Uninterruptible power supply
Message Passing Interface	C (programming language)
Message Passing Interface	Hewlett-Packard
Message Passing Interface	High-performance computing
Message Passing Interface	IBM
Message Passing Interface	Intel
Message Passing Interface	Java (programming language)
Message Passing Interface	Linux distribution
Message Passing Interface	Microsoft
Message Passing Interface	Multi-core processor
Message Passing Interface	Open MPI
Message Passing Interface	OpenMP
Message Passing Interface	Parallel computing
Message Passing Interface	Random-access memory
Message Passing Interface	Sun Microsystems
Message Passing Interface	Supercomputer
Flynn's taxonomy	Central processing unit
Flynn's taxonomy	Computer architecture
Flynn's taxonomy	Graphics processing unit
Flynn's taxonomy	Mainframe computer
Flynn's taxonomy	Parallel computing
Flynn's taxonomy	Personal computer
Flynn's taxonomy	Supercomputer
Flynn's taxonomy	TOP500
VxD	Advanced Configuration and Power Interface
VxD	Hibernation (computing)
VxD	Microsoft Windows
VxD	Windows 9x
VxD	Windows Driver Model
Rootkit	Advanced Configuration and Power Interface
Rootkit	BIOS
Rootkit	Booting
Rootkit	Carnegie Mellon University
Rootkit	Central processing unit
Rootkit	Computer data storage
Rootkit	Conventional PCI
Rootkit	Digital rights management
Rootkit	Hard disk drive
Rootkit	Hypervisor
Rootkit	IBM
Rootkit	Intel vPro
Rootkit	Linux
Rootkit	Microsoft
Rootkit	Microsoft Windows
Rootkit	Mobile phone
Rootkit	Operating system
Rootkit	Personal computer
Rootkit	Software
Rootkit	Sun Microsystems
Rootkit	System administrator
Rootkit	Unified Extensible Firmware Interface
Rootkit	University of Michigan
Rootkit	Windows 10
Rootkit	Windows 8
Ayub Khan (President of Pakistan)	Energy conservation
Ayub Khan (President of Pakistan)	Huseyn Shaheed Suhrawardy
Ayub Khan (President of Pakistan)	Pakistan
Information system	Algorithm
Information system	Business intelligence
Information system	Enterprise resource planning
Information system	Information technology
Information system	Metadata
Quiet PC	AMD Phenom
Quiet PC	BIOS
Quiet PC	Cathode ray tube
Quiet PC	Computer cooling
Quiet PC	Cool'n'Quiet
Quiet PC	CPU core voltage
Quiet PC	Dynamic voltage scaling
Quiet PC	Energy Star
Quiet PC	Flash memory
Quiet PC	Graphics processing unit
Quiet PC	Hard disk drive
Quiet PC	Intel
Quiet PC	I-RAM
Quiet PC	LongHaul
Quiet PC	Motherboard
Quiet PC	Network-attached storage
Quiet PC	Personal computer
Quiet PC	Power management
Quiet PC	Power supply
Quiet PC	Sleep mode
Quiet PC	Solid-state drive
Quiet PC	Southbridge (computing)
Quiet PC	SpeedStep
Quiet PC	Thin client
Quiet PC	Underclocking
Quiet PC	Undervolting
Quiet PC	USB
Boston College	Boston University
Boston College	Fight song
Boston College	Green computing
Boston College	Massachusetts
Boston College	Recycling
Michigan State University	Boston College
Michigan State University	China
Michigan State University	Leadership in Energy and Environmental Design
Michigan State University	United States Department of Energy
Michigan State University	University of Michigan
X86-64	64-bit computing
X86-64	Advanced Micro Devices
X86-64	Apple Inc.
X86-64	ARM architecture
X86-64	Athlon 64
X86-64	Athlon 64 X2
X86-64	DragonFly BSD
X86-64	FreeBSD
X86-64	Fujitsu
X86-64	General-purpose computing on graphics processing units
X86-64	IBM POWER microprocessors
X86-64	Instruction set architecture
X86-64	Intel Atom
X86-64	Intel
X86-64	Itanium
X86-64	Linux distribution
X86-64	Linux kernel
X86-64	Linux
X86-64	Microsoft
X86-64	Microsoft Windows
X86-64	MIPS architecture
X86-64	Motherboard
X86-64	NetBSD
X86-64	Operating system
X86-64	Oracle Corporation
X86-64	Pentium 4
X86-64	Phenom II
X86-64	PlayStation 4
X86-64	Processor register
X86-64	Red Hat Enterprise Linux
X86-64	Sempron
X86-64	Solaris (operating system)
X86-64	Sun Microsystems
X86-64	Supercomputer
X86-64	SUSE Linux
X86-64	Terabyte
X86-64	TOP500
X86-64	Ubuntu (operating system)
X86-64	VIA Technologies
X86-64	Windows Server 2003
