Source	Target
Donald Trump	Politico
Donald Trump	Populism
Donald Trump	President of the United States
Donald Trump	Reince Priebus
Donald Trump	Rolling Stone
Donald Trump	The Daily Telegraph
Donald Trump	The Guardian
Donald Trump	The New York Times
Donald Trump	The Washington Post
Donald Trump	United States presidential election, 2016
Donald Trump	U.S. News & World Report
Cuba	Havana
Cuba	Hong Kong
Cuba	Pope Francis
Cuba	Spanish–American War
Cuba	United States
Cuba	USS Maine (ACR-1)
Hillary Clinton	Bashar al-Assad
Hillary Clinton	BuzzFeed
Hillary Clinton	Donald Trump
Hillary Clinton	FactCheck.org
Hillary Clinton	FiveThirtyEight
Hillary Clinton	Israel
Hillary Clinton	Los Angeles Times
Hillary Clinton	Media Matters for America
Hillary Clinton	NBC News
Hillary Clinton	President of the United States
Hillary Clinton	Rolling Stone
Hillary Clinton	Sky News
Hillary Clinton	Social media
Hillary Clinton	The Guardian
Hillary Clinton	The Intercept
Hillary Clinton	The New York Times
Hillary Clinton	United States presidential election, 2016
RT (TV network)	Alternative media
RT (TV network)	Avigdor Lieberman
RT (TV network)	Bashar al-Assad
RT (TV network)	BBC News
RT (TV network)	BuzzFeed
RT (TV network)	CBS News
RT (TV network)	China Central Television
RT (TV network)	CNN
RT (TV network)	Disinformation
RT (TV network)	Emmanuel Macron
RT (TV network)	Facebook
RT (TV network)	French presidential election, 2017
RT (TV network)	Google
RT (TV network)	Hamas
RT (TV network)	Havana
RT (TV network)	Hillary Clinton
RT (TV network)	Hong Kong
RT (TV network)	International Business Times
RT (TV network)	Israel
RT (TV network)	Los Angeles Times
RT (TV network)	Mainstream media
RT (TV network)	Malaysia Airlines Flight 17
RT (TV network)	NATO
RT (TV network)	News media
RT (TV network)	Poland
RT (TV network)	Politico
RT (TV network)	President of the United States
RT (TV network)	Propaganda
RT (TV network)	Rolling Stone
RT (TV network)	Sky News
RT (TV network)	Sputnik (news agency)
RT (TV network)	The Daily Beast
RT (TV network)	The Guardian
RT (TV network)	The Intercept
RT (TV network)	The New York Times
RT (TV network)	The Washington Post
RT (TV network)	Twitter
RT (TV network)	United States presidential election, 2016
RT (TV network)	United States
Kellyanne Conway	Alternative facts
Kellyanne Conway	CNN
Kellyanne Conway	CNNMoney
Kellyanne Conway	Donald Trump
Kellyanne Conway	Donald Trump presidential campaign, 2016
Kellyanne Conway	Fox News
Kellyanne Conway	Hillary Clinton
Kellyanne Conway	Michael Flynn
Kellyanne Conway	NBC News
Kellyanne Conway	PBS
Kellyanne Conway	Sarah Huckabee Sanders
Kellyanne Conway	The Daily Beast
Kellyanne Conway	The Guardian
Kellyanne Conway	The New York Times
Kellyanne Conway	The Washington Post
Kellyanne Conway	Twitter
Social media	Facebook
Social media	Fake news
Social media	Google
Social media	Hoax
Social media	Internet
Social media	Internet troll
Social media	Islamic State of Iraq and the Levant
Social media	Microblogging
Social media	Neologism
Social media	Peer pressure
Social media	Politico
Social media	Smartphone
Social media	Twitter
Social media	Viral phenomenon
Social media	World Wide Web
Paul Levinson	CNN
Paul Levinson	Fake news
Paul Levinson	Los Angeles Times
Paul Levinson	NPR
Paul Levinson	The New York Times
Paul Levinson	The Washington Post
Paul Levinson	Twitter
Paul Levinson	Wired (magazine)
Nicolás Maduro	ABC News
Nicolás Maduro	BBC News
Nicolás Maduro	CNN
Nicolás Maduro	Cuba
Nicolás Maduro	Fake news
Nicolás Maduro	Havana
Nicolás Maduro	HuffPost
Nicolás Maduro	International Business Times
Nicolás Maduro	Los Angeles Times
Nicolás Maduro	Mainstream media
Nicolás Maduro	NBC News
Nicolás Maduro	NPR
Nicolás Maduro	The Guardian
Nicolás Maduro	The New York Times
Nicolás Maduro	The Washington Post
Randal Marlin	Appeal to emotion
Randal Marlin	Propaganda
Facebook	ABC News
Facebook	BBC News
Facebook	CBS News
Facebook	CNN
Facebook	CNNMoney
Facebook	Criticism of Facebook
Facebook	Donald Trump
Facebook	FactCheck.org
Facebook	Fake news
Facebook	Filter bubble
Facebook	Google
Facebook	Google Search
Facebook	Hamas
Facebook	Hillary Clinton
Facebook	HuffPost
Facebook	Instant messaging
Facebook	Internet censorship
Facebook	Internet censorship in China
Facebook	Internet
Facebook	Mark Zuckerberg
Facebook	News Feed
Facebook	NPR
Facebook	President of the United States
Facebook	Rolling Stone
Facebook	Smartphone
Facebook	Social media
Facebook	The Daily Telegraph
Facebook	The Guardian
Facebook	The New York Times
Facebook	Twitter
Fearmongering	Alarmism
Fearmongering	Propaganda
Bell Pottinger	African National Congress
Bell Pottinger	Fake news
Bell Pottinger	Gupta family
Bell Pottinger	State capture
Bell Pottinger	The Daily Telegraph
Bell Pottinger	The Guardian
Bell Pottinger	White Monopoly Capital
Scott Pelley	CBS News
Scott Pelley	Pope Francis
Scott Pelley	The New York Times
Scott Pelley	The Washington Post
Dilma Rousseff	BBC News
Dilma Rousseff	CNN
Dilma Rousseff	Cuba
Dilma Rousseff	Hillary Clinton
Dilma Rousseff	Impeachment of Dilma Rousseff
Dilma Rousseff	NBC News
Dilma Rousseff	Nicolás Maduro
Dilma Rousseff	Populism
Dilma Rousseff	The Daily Telegraph
Dilma Rousseff	The New York Times
Website spoofing	Fake news website
Website spoofing	Hoax
Website spoofing	Phishing
Eric Trump	CBS News
Eric Trump	Donald Trump
Eric Trump	Donald Trump presidential campaign, 2016
Eric Trump	Lara Trump
Eric Trump	NPR
Eric Trump	President of the United States
Eric Trump	The New York Times
Eric Trump	The Washington Post
Eric Trump	Twitter
Eric Trump	United States presidential election, 2016
The Daily Beast	BBC News
The Daily Beast	CNN
The Daily Beast	International Business Times
The Daily Beast	Los Angeles Times
The Daily Beast	NPR
The Daily Beast	The Washington Post
Brendan Nyhan	Dartmouth College
Brendan Nyhan	Fake news
Brendan Nyhan	Internet
Brendan Nyhan	NBC News
Brendan Nyhan	The New York Times
Soap made from human corpses	Anti-establishment
Soap made from human corpses	Holocaust denial
Soap made from human corpses	The New York Times
Islamic State of Iraq and the Levant	Bashar al-Assad
Islamic State of Iraq and the Levant	BBC News
Islamic State of Iraq and the Levant	CNN
Islamic State of Iraq and the Levant	Fox News
Islamic State of Iraq and the Levant	Hamas
Islamic State of Iraq and the Levant	Hillary Clinton
Islamic State of Iraq and the Levant	International Business Times
Islamic State of Iraq and the Levant	NATO
Islamic State of Iraq and the Levant	NBC News
Islamic State of Iraq and the Levant	PBS
Islamic State of Iraq and the Levant	Propaganda
Islamic State of Iraq and the Levant	Rand Paul
Islamic State of Iraq and the Levant	RT (TV network)
Islamic State of Iraq and the Levant	Sky News
Islamic State of Iraq and the Levant	Social media
Islamic State of Iraq and the Levant	The Guardian
Islamic State of Iraq and the Levant	The Intercept
Islamic State of Iraq and the Levant	The New York Times
Islamic State of Iraq and the Levant	The Washington Post
Islamic State of Iraq and the Levant	Twitter
Politico	CBS News
Politico	Donald Trump
Politico	Facebook
Politico	Media Matters for America
Politico	News media
Politico	The New York Times
Politico	The Washington Post
Politico	United States presidential election, 2016
Politico	United States
Israel	Benjamin Netanyahu
Israel	Facebook
Israel	Google
Israel	Hamas
Israel	The New York Times
Israel	United States
Twitter	ABC News
Twitter	BBC News
Twitter	BuzzFeed
Twitter	CBS News
Twitter	CNN
Twitter	Defamation
Twitter	Donald Trump
Twitter	Facebook
Twitter	Google
Twitter	HuffPost
Twitter	Instant messaging
Twitter	Internet
Twitter	Internet troll
Twitter	Islamic State of Iraq and the Levant
Twitter	Los Angeles Times
Twitter	NPR
Twitter	Pope Francis
Twitter	Smartphone
Twitter	The Daily Telegraph
Twitter	The Guardian
Twitter	The New York Times
Twitter	The Washington Post
Twitter	Tim Berners-Lee
Twitter	United States presidential election, 2016
Twitter	United States
Twitter	Univision Communications
Univision Communications	CNNMoney
Univision Communications	Los Angeles Times
Univision Communications	Televisa
Univision Communications	The Onion
Univision Communications	United States
Internet censorship	BBC News
Internet censorship	Defamation
Internet censorship	Facebook
Internet censorship	Google
Internet censorship	Google Search
Internet censorship	Holocaust denial
Internet censorship	Internet censorship in China
Internet censorship	Internet
Internet censorship	Microblogging
Internet censorship	Myanmar
Internet censorship	Poland
Internet censorship	Political satire
Internet censorship	The Guardian
Internet censorship	Twitter
Microblogging	Facebook
Microblogging	Google
Microblogging	Instant messaging
Microblogging	The Guardian
Microblogging	Twitter
Rand Paul	ABC News
Rand Paul	Bashar al-Assad
Rand Paul	Cuba
Rand Paul	Donald Trump
Rand Paul	Fake news
Rand Paul	Fox News
Rand Paul	Hillary Clinton
Rand Paul	HuffPost
Rand Paul	International Business Times
Rand Paul	Los Angeles Times
Rand Paul	NATO
Rand Paul	NBC News
Rand Paul	President of the United States
Rand Paul	The Guardian
Rand Paul	The New York Times
Rand Paul	The Washington Post
Rand Paul	United States presidential election, 2016
Rand Paul	U.S. News & World Report
Climate change denial	ABC News
Climate change denial	Disinformation
Climate change denial	Holocaust denial
Climate change denial	Media Matters for America
Climate change denial	NBC News
Climate change denial	PBS
Climate change denial	The Guardian
Climate change denial	The New York Times
Climate change denial	United States
Criticism of Facebook	ABC News
Criticism of Facebook	BBC News
Criticism of Facebook	CBS News
Criticism of Facebook	CNN
Criticism of Facebook	CNNMoney
Criticism of Facebook	Donald Trump
Criticism of Facebook	Facebook
Criticism of Facebook	Fake news
Criticism of Facebook	Filter bubble
Criticism of Facebook	Hamas
Criticism of Facebook	Internet
Criticism of Facebook	Islamic State of Iraq and the Levant
Criticism of Facebook	Mark Zuckerberg
Criticism of Facebook	News Feed
Criticism of Facebook	The Daily Beast
Criticism of Facebook	The Daily Telegraph
Criticism of Facebook	The Guardian
Criticism of Facebook	The New York Times
Criticism of Facebook	The Washington Post
Criticism of Facebook	United States
CNNMoney	CNN
List of Facebook features	ABC News
List of Facebook features	CBS News
List of Facebook features	CNN
List of Facebook features	Facebook
List of Facebook features	Instant messaging
List of Facebook features	Mark Zuckerberg
List of Facebook features	News Feed
List of Facebook features	Smartphone
List of Facebook features	Social media
List of Facebook features	The Daily Telegraph
List of Facebook features	The Guardian
List of Facebook features	The New York Times
List of Facebook features	The Washington Post
List of Facebook features	Viral phenomenon
List of Facebook features	Word of the year
FiveThirtyEight	Donald Trump
FiveThirtyEight	Hillary Clinton
FiveThirtyEight	The Guardian
FiveThirtyEight	The New York Times
FiveThirtyEight	United States presidential election, 2016
The Guardian	CNN
The Guardian	Daily Mirror
The Guardian	Israel
The Guardian	NATO
The Guardian	NPR
The Guardian	The Daily Telegraph
The Guardian	The Intercept
The Guardian	The New York Times
The Guardian	The Washington Post
Jim Acosta	CBS News
Jim Acosta	CNN
Jim Acosta	Cuba
Jim Acosta	Donald Trump
Jim Acosta	Fake news
Jim Acosta	Islamic State of Iraq and the Levant
Jim Acosta	United States
Doublethink	Alternative facts
Doublethink	Peer pressure
United States presidential election, 2016	ABC News
United States presidential election, 2016	Alt-right
United States presidential election, 2016	BuzzFeed
United States presidential election, 2016	CBS News
United States presidential election, 2016	CNN
United States presidential election, 2016	Donald Trump
United States presidential election, 2016	Donald Trump presidential campaign, 2016
United States presidential election, 2016	Fake news
United States presidential election, 2016	Fake News
United States presidential election, 2016	Fake news website
United States presidential election, 2016	FiveThirtyEight
United States presidential election, 2016	Fox News
United States presidential election, 2016	Hillary Clinton
United States presidential election, 2016	Jim Acosta
United States presidential election, 2016	Los Angeles Times
United States presidential election, 2016	Mainstream media
United States presidential election, 2016	NBC News
United States presidential election, 2016	NPR
United States presidential election, 2016	PBS
United States presidential election, 2016	Politico
United States presidential election, 2016	President of the United States
United States presidential election, 2016	Rand Paul
United States presidential election, 2016	Red states and blue states
United States presidential election, 2016	Reince Priebus
United States presidential election, 2016	The New York Times
United States presidential election, 2016	The Washington Post
United States presidential election, 2016	Twitter
United States presidential election, 2016	United States
United States presidential election, 2016	U.S. News & World Report
Matteo Renzi	BBC News
Matteo Renzi	Benjamin Netanyahu
Matteo Renzi	Cuba
Matteo Renzi	Google
Matteo Renzi	Hillary Clinton
Matteo Renzi	Islamic State of Iraq and the Levant
Matteo Renzi	Israel
Matteo Renzi	Pope Francis
Matteo Renzi	Populism
Matteo Renzi	President of the United States
Matteo Renzi	The Daily Telegraph
Matteo Renzi	The Guardian
Matteo Renzi	Twitter
Matteo Renzi	United States
The Daily Telegraph	Hong Kong
The Daily Telegraph	List of premature obituaries
The Daily Telegraph	Malaysia Airlines Flight 17
The Daily Telegraph	The Guardian
BuzzFeed	Alt-right
BuzzFeed	BBC News
BuzzFeed	Digiday
BuzzFeed	Donald Trump
BuzzFeed	Facebook
BuzzFeed	Internet
BuzzFeed	Los Angeles Times
BuzzFeed	Politico
BuzzFeed	Social media
BuzzFeed	The Guardian
BuzzFeed	The New York Times
BuzzFeed	Twitter
French presidential election, 2017	Donald Trump
French presidential election, 2017	Emmanuel Macron
French presidential election, 2017	Islamic State of Iraq and the Levant
French presidential election, 2017	Justin Trudeau
French presidential election, 2017	Matteo Renzi
French presidential election, 2017	NATO
French presidential election, 2017	Phishing
French presidential election, 2017	President of the United States
French presidential election, 2017	Trend Micro
French presidential election, 2017	United States
Demoralization (warfare)	Disinformation
Demoralization (warfare)	Information warfare
Demoralization (warfare)	Propaganda
Demoralization (warfare)	Psychological warfare
Michael Flynn	ABC News
Michael Flynn	Bashar al-Assad
Michael Flynn	CBS News
Michael Flynn	CNN
Michael Flynn	Donald Trump
Michael Flynn	Donald Trump presidential campaign, 2016
Michael Flynn	Fake news
Michael Flynn	Fox News
Michael Flynn	Hillary Clinton
Michael Flynn	Islamic State of Iraq and the Levant
Michael Flynn	Los Angeles Times
Michael Flynn	NBC News
Michael Flynn	NPR
Michael Flynn	Pizzagate conspiracy theory
Michael Flynn	Politico
Michael Flynn	RT (TV network)
Michael Flynn	The New York Times
Michael Flynn	The Washington Post
Michael Flynn	United States presidential election, 2016
Hybrid warfare	Active measures
Hybrid warfare	BBC News
Hybrid warfare	Euromaidan
Hybrid warfare	Fake news
Hybrid warfare	Fake news website
Hybrid warfare	Internet manipulation
Hybrid warfare	Islamic State of Iraq and the Levant
Hybrid warfare	Israel
Hybrid warfare	NATO
Hybrid warfare	Propaganda
Hybrid warfare	Psychological warfare
Hybrid warfare	United States
NPR	CNN
NPR	Donald Trump
NPR	Facebook
NPR	Israel
NPR	Los Angeles Times
NPR	PBS
NPR	President of the United States
NPR	The New York Times
NPR	The Washington Post
NPR	Twitter
NPR	United States
PBS	BBC News
PBS	CNN
PBS	Digiday
PBS	Los Angeles Times
PBS	NPR
PBS	The New York Times
PBS	The Washington Post
PBS	United States
Reince Priebus	ABC News
Reince Priebus	CNN
Reince Priebus	Donald Trump
Reince Priebus	Fake news
Reince Priebus	Hillary Clinton
Reince Priebus	NBC News
Reince Priebus	NPR
Reince Priebus	Politico
Reince Priebus	President of the United States
Reince Priebus	The Daily Beast
Reince Priebus	The New York Times
Reince Priebus	The Washington Post
Israel-related animal conspiracy theories	ABC News
Israel-related animal conspiracy theories	BBC News
Israel-related animal conspiracy theories	CNN
Israel-related animal conspiracy theories	Hamas
Israel-related animal conspiracy theories	Internet
Israel-related animal conspiracy theories	Israel
Israel-related animal conspiracy theories	Sky News
Israel-related animal conspiracy theories	The Daily Beast
Israel-related animal conspiracy theories	The Daily Telegraph
Israel-related animal conspiracy theories	The Washington Post
Israel-related animal conspiracy theories	United States
Filter bubble	BBC News
Filter bubble	CNN
Filter bubble	Facebook
Filter bubble	Fact checking
Filter bubble	Fake news (disambiguation)
Filter bubble	Fake news
Filter bubble	Google
Filter bubble	List of Facebook features
Filter bubble	Mark Zuckerberg
Filter bubble	Neologism
Filter bubble	News Feed
Filter bubble	Social media
Filter bubble	The New York Times
Filter bubble	Twitter
Filter bubble	United States presidential election, 2016
Filter bubble	Wired (magazine)
Pieter Omtzigt	Fake news
Pieter Omtzigt	Malaysia Airlines Flight 17
International Business Times	BBC News
International Business Times	Clickbait
International Business Times	Digiday
International Business Times	Media Matters for America
International Business Times	The Daily Beast
International Business Times	The Guardian
Facebook News Feed	News Feed
Philip N. Howard	Northwestern University
Philip N. Howard	Social media
Philip N. Howard	The New York Times
Philip N. Howard	United States presidential election, 2016
Treefort Music Fest	Fake news
Treefort Music Fest	News satire
Treefort Music Fest	Social media
Whataboutism	Active measures
Whataboutism	BuzzFeed
Whataboutism	CNN
Whataboutism	Disinformation
Whataboutism	Donald Trump
Whataboutism	Fake news
Whataboutism	Hillary Clinton
Whataboutism	Internet troll
Whataboutism	Los Angeles Times
Whataboutism	NBC News
Whataboutism	NPR
Whataboutism	Rolling Stone
Whataboutism	The Daily Beast
Whataboutism	The Guardian
Whataboutism	The New York Times
Whataboutism	The Washington Post
Whataboutism	United States
Whataboutism	United States presidential election, 2016
Atrocity propaganda	Blood libel
Atrocity propaganda	Media coverage of North Korea
Atrocity propaganda	Propaganda
Atrocity propaganda	Psychological warfare
Atrocity propaganda	Spanish–American War
Atrocity propaganda	The Washington Post
Atrocity propaganda	United States
Lynn Beyak	Fake news
World Socialist Web Site	Fake news
World Socialist Web Site	Google
World Socialist Web Site	The New York Times
State capture	African National Congress
State capture	Gupta family
Laura Boldrini	Facebook
Heiko Maas	Facebook
Heiko Maas	Fake news
Heiko Maas	Germany
Heiko Maas	Google
Heiko Maas	Internet censorship
Viral phenomenon	Facebook
Viral phenomenon	Internet
Viral phenomenon	Sander van der Linden
Viral phenomenon	Social media
Viral phenomenon	Twitter
Euromaidan	BBC News
Euromaidan	CNN
Euromaidan	Facebook
Euromaidan	International Business Times
Euromaidan	Neologism
Euromaidan	The Daily Beast
Euromaidan	The New York Times
Euromaidan	The Washington Post
Euromaidan	World Wide Web
Clickbait	BuzzFeed
Clickbait	Facebook
Clickbait	Post-truth politics
Clickbait	The Guardian
Clickbait	The Onion
Clickbait	Yellow journalism
Ray Scott (Colorado politician)	Colorado Senate
Ray Scott (Colorado politician)	Fake news
Ray Scott (Colorado politician)	United States
Media coverage of North Korea	Atrocity propaganda
Media coverage of North Korea	CNN
Media coverage of North Korea	Disinformation
Media coverage of North Korea	News media
Media coverage of North Korea	United States
Media coverage of North Korea	Wired (magazine)
The Intercept	Facebook
The Intercept	Mark Zuckerberg
The Intercept	Phishing
The Intercept	The Guardian
The Intercept	The New York Times
The Intercept	The Washington Post
The Late Show with Stephen Colbert	Donald Trump
The Late Show with Stephen Colbert	Los Angeles Times
The Late Show with Stephen Colbert	News satire
The Late Show with Stephen Colbert	Political satire
The Late Show with Stephen Colbert	The Colbert Report
The Late Show with Stephen Colbert	The Daily Show
The Late Show with Stephen Colbert	The Guardian
The Late Show with Stephen Colbert	The New York Times
The Late Show with Stephen Colbert	United States presidential election, 2016
Media portrayal of the Ukrainian crisis	Active measures
Media portrayal of the Ukrainian crisis	BuzzFeed
Media portrayal of the Ukrainian crisis	Disinformation
Media portrayal of the Ukrainian crisis	Euromaidan
Media portrayal of the Ukrainian crisis	Facebook
Media portrayal of the Ukrainian crisis	Information warfare
Media portrayal of the Ukrainian crisis	Islamic State of Iraq and the Levant
Media portrayal of the Ukrainian crisis	Joseph Goebbels
Media portrayal of the Ukrainian crisis	Los Angeles Times
Media portrayal of the Ukrainian crisis	Malaysia Airlines Flight 17
Media portrayal of the Ukrainian crisis	Politico
Media portrayal of the Ukrainian crisis	Propaganda
Media portrayal of the Ukrainian crisis	RT (TV network)
Media portrayal of the Ukrainian crisis	The Daily Beast
Media portrayal of the Ukrainian crisis	The Daily Telegraph
Media portrayal of the Ukrainian crisis	The Guardian
Media portrayal of the Ukrainian crisis	The New York Times
Media portrayal of the Ukrainian crisis	The Washington Post
Media portrayal of the Ukrainian crisis	Twitter
Media portrayal of the Ukrainian crisis	Whataboutism
Little green men (Ukrainian crisis)	NATO
Little green men (Ukrainian crisis)	Sputnik (news agency)
Little green men (Ukrainian crisis)	The Daily Telegraph
Little green men (Ukrainian crisis)	The Guardian
Little green men (Ukrainian crisis)	The Washington Post
Malaysia Airlines Flight 17	Federal Intelligence Service (Germany)
Malaysia Airlines Flight 17	International Business Times
Malaysia Airlines Flight 17	Los Angeles Times
Malaysia Airlines Flight 17	Pieter Omtzigt
Malaysia Airlines Flight 17	RT (TV network)
Malaysia Airlines Flight 17	Sputnik (news agency)
Malaysia Airlines Flight 17	The Daily Telegraph
Malaysia Airlines Flight 17	The Guardian
Malaysia Airlines Flight 17	The New York Times
Malaysia Airlines Flight 17	The Washington Post
Malaysia Airlines Flight 17	Twitter
Emmanuel Macron	Benjamin Netanyahu
Emmanuel Macron	BuzzFeed
Emmanuel Macron	Donald Trump
Emmanuel Macron	Fancy Bear
Emmanuel Macron	French presidential election, 2017
Emmanuel Macron	Islamic State of Iraq and the Levant
Emmanuel Macron	Israel
Emmanuel Macron	NATO
Emmanuel Macron	NPR
Emmanuel Macron	Poland
Emmanuel Macron	RT (TV network)
Emmanuel Macron	Sky News
Emmanuel Macron	Sputnik (news agency)
Emmanuel Macron	The Daily Telegraph
Emmanuel Macron	The Guardian
Emmanuel Macron	Trend Micro
Emmanuel Macron	Twitter
Alex Younger	Daily Mirror
Alex Younger	French presidential election, 2017
Paul Horner	ABC News
Paul Horner	CNN
Paul Horner	Corey Lewandowski
Paul Horner	DeQuincy, Louisiana
Paul Horner	Donald Trump presidential campaign, 2016
Paul Horner	Eric Trump
Paul Horner	Facebook
Paul Horner	Fake news website
Paul Horner	Fox News
Paul Horner	Google Search
Paul Horner	HuffPost
Paul Horner	Rolling Stone
Paul Horner	The Onion
Paul Horner	The Washington Post
Paul Horner	United States presidential election, 2016
Sputnik (news agency)	Bashar al-Assad
Sputnik (news agency)	Donald Trump
Sputnik (news agency)	Emmanuel Macron
Sputnik (news agency)	Fake news
Sputnik (news agency)	French presidential election, 2017
Sputnik (news agency)	Google
Sputnik (news agency)	Hillary Clinton
Sputnik (news agency)	Information warfare
Sputnik (news agency)	Islamic State of Iraq and the Levant
Sputnik (news agency)	Murder of Seth Rich
Sputnik (news agency)	President of the United States
Sputnik (news agency)	Propaganda
Sputnik (news agency)	RT (TV network)
Sputnik (news agency)	The New York Times
Sputnik (news agency)	The Washington Post
Sputnik (news agency)	Twitter
Sputnik News	Sputnik (news agency)
Fake News	Fake news
Donald Trump presidential campaign, 2016	Alt-right
Donald Trump presidential campaign, 2016	BBC News
Donald Trump presidential campaign, 2016	CBS News
Donald Trump presidential campaign, 2016	CNN
Donald Trump presidential campaign, 2016	CNNMoney
Donald Trump presidential campaign, 2016	Corey Lewandowski
Donald Trump presidential campaign, 2016	Donald Trump
Donald Trump presidential campaign, 2016	Donald Trump presidential campaign, 2020
Donald Trump presidential campaign, 2016	Facebook
Donald Trump presidential campaign, 2016	Fact checking
Donald Trump presidential campaign, 2016	FactCheck.org
Donald Trump presidential campaign, 2016	Fake news
Donald Trump presidential campaign, 2016	Fox News
Donald Trump presidential campaign, 2016	Germany
Donald Trump presidential campaign, 2016	Heiko Maas
Donald Trump presidential campaign, 2016	Hillary Clinton
Donald Trump presidential campaign, 2016	Islamic State of Iraq and the Levant
Donald Trump presidential campaign, 2016	Kellyanne Conway
Donald Trump presidential campaign, 2016	Los Angeles Times
Donald Trump presidential campaign, 2016	Mainstream media
Donald Trump presidential campaign, 2016	Murder of Seth Rich
Donald Trump presidential campaign, 2016	NATO
Donald Trump presidential campaign, 2016	NBC News
Donald Trump presidential campaign, 2016	NPR
Donald Trump presidential campaign, 2016	Politico
Donald Trump presidential campaign, 2016	Pope Francis
Donald Trump presidential campaign, 2016	Presidency of Donald Trump
Donald Trump presidential campaign, 2016	President of the United States
Donald Trump presidential campaign, 2016	Reince Priebus
Donald Trump presidential campaign, 2016	Social media
Donald Trump presidential campaign, 2016	The Daily Beast
Donald Trump presidential campaign, 2016	The Guardian
Donald Trump presidential campaign, 2016	The New York Times
Donald Trump presidential campaign, 2016	The Plot to Hack America
Donald Trump presidential campaign, 2016	The Washington Post
Donald Trump presidential campaign, 2016	Twitter
Donald Trump presidential campaign, 2016	United States presidential election, 2016
Donald Trump presidential campaign, 2016	United States
Donald Trump presidential campaign, 2016	Wired (magazine)
South African municipal elections, 2016	African National Congress
South African municipal elections, 2016	Disinformation
South African municipal elections, 2016	Fake news
South African municipal elections, 2016	Gupta family
Corey Lewandowski	CNN
Corey Lewandowski	Donald Trump
Corey Lewandowski	Donald Trump presidential campaign, 2016
Corey Lewandowski	Fox News
Corey Lewandowski	Hamas
Corey Lewandowski	Media Matters for America
Corey Lewandowski	Politico
Corey Lewandowski	President of the United States
Corey Lewandowski	The Daily Beast
Corey Lewandowski	The New York Times
Corey Lewandowski	The Washington Post
Corey Lewandowski	Twitter
Fancy Bear	BuzzFeed
Fancy Bear	Emmanuel Macron
Fancy Bear	Facebook
Fancy Bear	Google
Fancy Bear	International Business Times
Fancy Bear	Islamic State of Iraq and the Levant
Fancy Bear	Malaysia Airlines Flight 17
Fancy Bear	NATO
Fancy Bear	Phishing
Fancy Bear	The Daily Beast
Fancy Bear	The Plot to Hack America
Fancy Bear	Trend Micro
Fancy Bear	Twitter
Conservative Party of Canada leadership election, 2017	Donald Trump
Conservative Party of Canada leadership election, 2017	Justin Trudeau
Conservative Party of Canada leadership election, 2017	Lynn Beyak
List of satirical news websites	Fake news
List of satirical news websites	Fake news website
List of satirical news websites	Filter bubble
List of satirical news websites	Germany
List of satirical news websites	News satire
List of satirical news websites	The Onion
List of satirical news websites	United States
List of satirical news websites	Weekly World News
List of satirical news websites	World Wide Web
East StratCom Team	Disinformation
East StratCom Team	Fact checking
East StratCom Team	Fake news
East StratCom Team	The Guardian
Black First Land First	African National Congress
Black First Land First	Bell Pottinger
Black First Land First	Fake news
Black First Land First	Gupta family
Black First Land First	State capture
Black First Land First	Twitter
Alt-right	Alt-lite
Alt-right	BBC News
Alt-right	BuzzFeed
Alt-right	CNN
Alt-right	Donald Trump
Alt-right	Donald Trump presidential campaign, 2016
Alt-right	Facebook
Alt-right	Hillary Clinton
Alt-right	NPR
Alt-right	Pizzagate conspiracy theory
Alt-right	Rolling Stone
Alt-right	Social media
Alt-right	The Daily Beast
Alt-right	The Guardian
Alt-right	The New York Times
Alt-right	The Washington Post
Alt-right	Twitter
Alt-right	United States presidential election, 2016
Alt-right	United States
Gupta family	African National Congress
Gupta family	BBC News
Gupta family	Bell Pottinger
Gupta family	Black First Land First
Gupta family	CNN
Gupta family	Fake news
Gupta family	Social media
Gupta family	South African municipal elections, 2016
Gupta family	State capture
Gupta family	White Monopoly Capital
Impeachment of Dilma Rousseff	BBC News
Impeachment of Dilma Rousseff	CNN
Impeachment of Dilma Rousseff	Dilma Rousseff
Impeachment of Dilma Rousseff	The Guardian
Impeachment of Dilma Rousseff	The New York Times
Post-truth politics	Appeal to emotion
Post-truth politics	BBC News
Post-truth politics	Clickbait
Post-truth politics	Climate change denial
Post-truth politics	Donald Trump presidential campaign, 2016
Post-truth politics	Facebook
Post-truth politics	Fact checking
Post-truth politics	Fake news
Post-truth politics	Filter bubble
Post-truth politics	Germany
Post-truth politics	Los Angeles Times
Post-truth politics	Pizzagate conspiracy theory
Post-truth politics	Poland
Post-truth politics	RT (TV network)
Post-truth politics	Rumor
Post-truth politics	Sky News
Post-truth politics	Snopes.com
Post-truth politics	Social media
Post-truth politics	Tabloid journalism
Post-truth politics	The Daily Telegraph
Post-truth politics	The Guardian
Post-truth politics	The New York Times
Post-truth politics	The Washington Post
Post-truth politics	United States presidential election, 2016
Post-truth politics	United States
Post-truth politics	Word of the year
Murder of Seth Rich	ABC News
Murder of Seth Rich	BBC News
Murder of Seth Rich	BuzzFeed
Murder of Seth Rich	CNN
Murder of Seth Rich	CNNMoney
Murder of Seth Rich	Facebook
Murder of Seth Rich	FactCheck.org
Murder of Seth Rich	Fake news
Murder of Seth Rich	Fox News
Murder of Seth Rich	Hillary Clinton
Murder of Seth Rich	HuffPost
Murder of Seth Rich	International Business Times
